year;airport;Country;Continente;annual_visitors_air;male_visitors;female_visitors
2017;Mumbai;Sweden;Europa;8528;55.5;44.5
2017;Chennai;Sweden;Europa;2293;55.5;44.5
2017;Calicut;Sweden;Europa;46;55.5;44.5
2017;Benguluru;Sweden;Europa;5227;55.5;44.5
2017;Kolkata;Sweden;Europa;917;55.5;44.5
2017;Hyderabad;Sweden;Europa;963;55.5;44.5
2017;Cochin;Sweden;Europa;2614;55.5;44.5
2018;Delhi;Sweden;Europa;22250;55.1;44.9
2018;Mumbai;Sweden;Europa;7432;55.1;44.9
2018;Chennai;Sweden;Europa;2150;55.1;44.9
2018;Calicut;Sweden;Europa;0;55.1;44.9
2018;Benguluru;Sweden;Europa;4721;55.1;44.9
2018;Kolkata;Sweden;Europa;982;55.1;44.9
2018;Hyderabad;Sweden;Europa;841;55.1;44.9
2018;Cochin;Sweden;Europa;1496;55.1;44.9
2019;Delhi;Sweden;Europa;23317;55.8;44.2
2019;Mumbai;Sweden;Europa;5967;55.8;44.2
2019;Chennai;Sweden;Europa;3470;55.8;44.2
2019;Calicut;Sweden;Europa;85;55.8;44.2
2019;Benguluru;Sweden;Europa;5332;55.8;44.2
2019;Kolkata;Sweden;Europa;1058;55.8;44.2
2019;Hyderabad;Sweden;Europa;1270;55.8;44.2
2019;Cochin;Sweden;Europa;592;55.8;44.2
2020;Delhi;Sweden;Europa;6116;52.48;47.52
2020;Mumbai;Sweden;Europa;1727;52.48;47.52
2020;Chennai;Sweden;Europa;899;52.48;47.52
2020;Calicut;Sweden;Europa;48;52.48;47.52
2020;Benguluru;Sweden;Europa;2159;52.48;47.52
2020;Kolkata;Sweden;Europa;276;52.48;47.52
2020;Hyderabad;Sweden;Europa;348;52.48;47.52
2020;Cochin;Sweden;Europa;168;52.48;47.52
2014;Delhi;Switzerland;Europa;12313;54.5;45.5
2014;Mumbai;Switzerland;Europa;870;54.5;45.5
2014;Chennai;Switzerland;Europa;3616;54.5;45.5
2014;Calicut;Switzerland;Europa;18630;54.5;45.5
2014;Benguluru;Switzerland;Europa;2975;54.5;45.5
2014;Kolkata;Switzerland;Europa;641;54.5;45.5
2014;Hyderabad;Switzerland;Europa;6729;54.5;45.5
2014;Cochin;Switzerland;Europa;0;54.5;45.5
2015;Delhi;Switzerland;Europa;12184;54.3;45.7
2015;Mumbai;Switzerland;Europa;969;54.3;45.7
2015;Chennai;Switzerland;Europa;3277;54.3;45.7
2015;Calicut;Switzerland;Europa;18783;54.3;45.7
2015;Benguluru;Switzerland;Europa;3046;54.3;45.7
2015;Kolkata;Switzerland;Europa;646;54.3;45.7
2015;Hyderabad;Switzerland;Europa;7246;54.3;45.7
2015;Cochin;Switzerland;Europa;0;54.3;45.7
2016;Delhi;Switzerland;Europa;19057;54.1;45.9
2016;Mumbai;Switzerland;Europa;12031;54.1;45.9
2016;Chennai;Switzerland;Europa;3465;54.1;45.9
2016;Calicut;Switzerland;Europa;0;54.1;45.9
2016;Benguluru;Switzerland;Europa;3128;54.1;45.9
2016;Kolkata;Switzerland;Europa;866;54.1;45.9
2016;Hyderabad;Switzerland;Europa;722;54.1;45.9
2016;Cochin;Switzerland;Europa;3320;54.1;45.9
2017;Delhi;Switzerland;Europa;19892;53.8;46.2
2017;Mumbai;Switzerland;Europa;12154;53.8;46.2
2017;Chennai;Switzerland;Europa;3770;53.8;46.2
2017;Calicut;Switzerland;Europa;0;53.8;46.2
2017;Benguluru;Switzerland;Europa;3175;53.8;46.2
2017;Kolkata;Switzerland;Europa;843;53.8;46.2
2017;Hyderabad;Switzerland;Europa;694;53.8;46.2
2017;Cochin;Switzerland;Europa;1587;53.8;46.2
2018;Delhi;Switzerland;Europa;19729;52.8;47.2
2018;Mumbai;Switzerland;Europa;11887;52.8;47.2
2018;Chennai;Switzerland;Europa;3847;52.8;47.2
2018;Calicut;Switzerland;Europa;0;52.8;47.2
2018;Benguluru;Switzerland;Europa;3255;52.8;47.2
2018;Kolkata;Switzerland;Europa;937;52.8;47.2
2018;Hyderabad;Switzerland;Europa;740;52.8;47.2
2018;Cochin;Switzerland;Europa;3995;52.8;47.2
2019;Delhi;Switzerland;Europa;16857;53.7;46.3
2019;Mumbai;Switzerland;Europa;16576;53.7;46.3
2019;Chennai;Switzerland;Europa;2201;53.7;46.3
2019;Calicut;Switzerland;Europa;94;53.7;46.3
2019;Benguluru;Switzerland;Europa;4495;53.7;46.3
2019;Kolkata;Switzerland;Europa;1264;53.7;46.3
2019;Hyderabad;Switzerland;Europa;1873;53.7;46.3
2019;Cochin;Switzerland;Europa;1498;53.7;46.3
2020;Delhi;Switzerland;Europa;5247;51.78;48.22
2020;Mumbai;Switzerland;Europa;3600;51.78;48.22
2020;Chennai;Switzerland;Europa;545;51.78;48.22
2020;Calicut;Switzerland;Europa;25;51.78;48.22
2020;Benguluru;Switzerland;Europa;1572;51.78;48.22
2020;Kolkata;Switzerland;Europa;355;51.78;48.22
2020;Hyderabad;Switzerland;Europa;596;51.78;48.22
2020;Cochin;Switzerland;Europa;532;51.78;48.22
2014;Delhi;U.K.;Europa;248303;56;44
2014;Mumbai;U.K.;Europa;16777;56;44
2014;Chennai;U.K.;Europa;45298;56;44
2014;Calicut;U.K.;Europa;249980;56;44
2014;Benguluru;U.K.;Europa;46976;56;44
2014;Kolkata;U.K.;Europa;20972;56;44
2014;Hyderabad;U.K.;Europa;210554;56;44
2014;Cochin;U.K.;Europa;0;56;44
2015;Delhi;U.K.;Europa;246399;56;44
2015;Mumbai;U.K.;Europa;18220;56;44
2015;Chennai;U.K.;Europa;46850;56;44
2015;Calicut;U.K.;Europa;263751;56;44
2015;Benguluru;U.K.;Europa;50321;56;44
2015;Kolkata;U.K.;Europa;24293;56;44
2015;Hyderabad;U.K.;Europa;217768;56;44
2015;Cochin;U.K.;Europa;0;56;44
2016;Delhi;U.K.;Europa;289158;55.6;44.4
2016;Mumbai;U.K.;Europa;255250;55.6;44.4
2016;Chennai;U.K.;Europa;53687;55.6;44.4
2016;Calicut;U.K.;Europa;0;55.6;44.4
2016;Benguluru;U.K.;Europa;53687;55.6;44.4
2016;Kolkata;U.K.;Europa;18838;55.6;44.4
2016;Hyderabad;U.K.;Europa;28256;55.6;44.4
2016;Cochin;U.K.;Europa;48036;55.6;44.4
2017;Delhi;U.K.;Europa;293916;55.3;44.7
2017;Mumbai;U.K.;Europa;259396;55.3;44.7
2017;Chennai;U.K.;Europa;55233;55.3;44.7
2017;Calicut;U.K.;Europa;0;55.3;44.7
2017;Benguluru;U.K.;Europa;56219;55.3;44.7
2017;Kolkata;U.K.;Europa;19726;55.3;44.7
2017;Hyderabad;U.K.;Europa;31561;55.3;44.7
2017;Cochin;U.K.;Europa;41424;55.3;44.7
2018;Delhi;U.K.;Europa;301719;55;45
2018;Mumbai;U.K.;Europa;279064;55;45
2018;Chennai;U.K.;Europa;57666;55;45
2018;Calicut;U.K.;Europa;0;55;45
2018;Benguluru;U.K.;Europa;60756;55;45
2018;Kolkata;U.K.;Europa;18536;55;45
2018;Hyderabad;U.K.;Europa;32952;55;45
2018;Cochin;U.K.;Europa;59726;55;45
2019;Delhi;U.K.;Europa;313091;55;45
2019;Mumbai;U.K.;Europa;255074;55;45
2019;Chennai;U.K.;Europa;76022;55;45
2019;Calicut;U.K.;Europa;6002;55;45
2019;Benguluru;U.K.;Europa;105031;55;45
2019;Kolkata;U.K.;Europa;33010;55;45
2019;Hyderabad;U.K.;Europa;58017;55;45
2019;Cochin;U.K.;Europa;40012;55;45
2020;Delhi;U.K.;Europa;98653;54.41;45.59
2020;Mumbai;U.K.;Europa;60126;54.41;45.59
2020;Chennai;U.K.;Europa;17221;54.41;45.59
2020;Calicut;U.K.;Europa;1751;54.41;45.59
2020;Benguluru;U.K.;Europa;25685;54.41;45.59
2020;Kolkata;U.K.;Europa;7005;54.41;45.59
2020;Hyderabad;U.K.;Europa;20723;54.41;45.59
2020;Cochin;U.K.;Europa;19847;54.41;45.59
2014;Delhi;Czech Rep.;Europa;2252;63.8;36.2
2014;Mumbai;Czech Rep.;Europa;346;63.8;36.2
2014;Chennai;Czech Rep.;Europa;652;63.8;36.2
2014;Calicut;Czech Rep.;Europa;4771;63.8;36.2
2014;Benguluru;Czech Rep.;Europa;622;63.8;36.2
2014;Kolkata;Czech Rep.;Europa;138;63.8;36.2
2014;Hyderabad;Czech Rep.;Europa;1096;63.8;36.2
2014;Cochin;Czech Rep.;Europa;0;63.8;36.2
2015;Delhi;Czech Rep.;Europa;2586;64;36
2015;Mumbai;Czech Rep.;Europa;343;64;36
2015;Chennai;Czech Rep.;Europa;801;64;36
2015;Calicut;Czech Rep.;Europa;5423;64;36
2015;Benguluru;Czech Rep.;Europa;709;64;36
2015;Kolkata;Czech Rep.;Europa;183;64;36
2015;Hyderabad;Czech Rep.;Europa;1396;64;36
2015;Cochin;Czech Rep.;Europa;0;64;36
2016;Delhi;Czech Rep.;Europa;5729;63.2;36.8
2016;Mumbai;Czech Rep.;Europa;2392;63.2;36.8
2016;Chennai;Czech Rep.;Europa;970;63.2;36.8
2016;Calicut;Czech Rep.;Europa;0;63.2;36.8
2016;Benguluru;Czech Rep.;Europa;763;63.2;36.8
2016;Kolkata;Czech Rep.;Europa;440;63.2;36.8
2016;Hyderabad;Czech Rep.;Europa;621;63.2;36.8
2016;Cochin;Czech Rep.;Europa;323;63.2;36.8
2017;Delhi;Czech Rep.;Europa;5381;59.9;40.1
2017;Mumbai;Czech Rep.;Europa;2524;59.9;40.1
2017;Chennai;Czech Rep.;Europa;889;59.9;40.1
2017;Calicut;Czech Rep.;Europa;0;59.9;40.1
2017;Benguluru;Czech Rep.;Europa;853;59.9;40.1
2017;Kolkata;Czech Rep.;Europa;367;59.9;40.1
2017;Hyderabad;Czech Rep.;Europa;237;59.9;40.1
2017;Cochin;Czech Rep.;Europa;95;59.9;40.1
2018;Delhi;Czech Rep.;Europa;6814;59.5;40.5
2018;Mumbai;Czech Rep.;Europa;2495;59.5;40.5
2018;Chennai;Czech Rep.;Europa;952;59.5;40.5
2018;Calicut;Czech Rep.;Europa;13;59.5;40.5
2018;Benguluru;Czech Rep.;Europa;939;59.5;40.5
2018;Kolkata;Czech Rep.;Europa;335;59.5;40.5
2018;Hyderabad;Czech Rep.;Europa;201;59.5;40.5
2018;Cochin;Czech Rep.;Europa;443;59.5;40.5
2019;Delhi;Czech Rep.;Europa;4040;58.4;41.6
2019;Mumbai;Czech Rep.;Europa;3987;58.4;41.6
2019;Chennai;Czech Rep.;Europa;678;58.4;41.6
2019;Calicut;Czech Rep.;Europa;146;58.4;41.6
2019;Benguluru;Czech Rep.;Europa;1010;58.4;41.6
2019;Kolkata;Czech Rep.;Europa;146;58.4;41.6
2019;Hyderabad;Czech Rep.;Europa;1342;58.4;41.6
2019;Cochin;Czech Rep.;Europa;492;58.4;41.6
2020;Delhi;Czech Rep.;Europa;1724;56.47;43.53
2020;Mumbai;Czech Rep.;Europa;700;56.47;43.53
2020;Chennai;Czech Rep.;Europa;162;56.47;43.53
2020;Calicut;Czech Rep.;Europa;22;56.47;43.53
2020;Benguluru;Czech Rep.;Europa;382;56.47;43.53
2020;Kolkata;Czech Rep.;Europa;101;56.47;43.53
2020;Hyderabad;Czech Rep.;Europa;170;56.47;43.53
2020;Cochin;Czech Rep.;Europa;260;56.47;43.53
2014;Delhi;Hungary;Europa;0;39.7;60.3
2014;Mumbai;Hungary;Europa;0;39.7;60.3
2014;Chennai;Hungary;Europa;0;39.7;60.3
2014;Calicut;Hungary;Europa;0;39.7;60.3
2014;Benguluru;Hungary;Europa;0;39.7;60.3
2014;Kolkata;Hungary;Europa;0;39.7;60.3
2014;Hyderabad;Hungary;Europa;0;39.7;60.3
2014;Cochin;Hungary;Europa;0;39.7;60.3
2015;Delhi;Hungary;Europa;0;58.7;41.2
2015;Mumbai;Hungary;Europa;0;58.7;41.2
2015;Chennai;Hungary;Europa;0;58.7;41.2
2015;Calicut;Hungary;Europa;0;58.7;41.2
2015;Benguluru;Hungary;Europa;0;58.7;41.2
2015;Kolkata;Hungary;Europa;0;58.7;41.2
2015;Hyderabad;Hungary;Europa;0;58.7;41.2
2015;Cochin;Hungary;Europa;0;58.7;41.2
2016;Delhi;Hungary;Europa;3567;52.9;47.1
2016;Mumbai;Hungary;Europa;1608;52.9;47.1
2016;Chennai;Hungary;Europa;709;52.9;47.1
2016;Calicut;Hungary;Europa;0;52.9;47.1
2016;Benguluru;Hungary;Europa;764;52.9;47.1
2016;Kolkata;Hungary;Europa;159;52.9;47.1
2016;Hyderabad;Hungary;Europa;207;52.9;47.1
2016;Cochin;Hungary;Europa;255;52.9;47.1
2017;Delhi;Hungary;Europa;4195;50.4;49.6
2017;Mumbai;Hungary;Europa;1904;50.4;49.6
2017;Chennai;Hungary;Europa;675;50.4;49.6
2017;Calicut;Hungary;Europa;0;50.4;49.6
2017;Benguluru;Hungary;Europa;850;50.4;49.6
2017;Kolkata;Hungary;Europa;213;50.4;49.6
2017;Hyderabad;Hungary;Europa;157;50.4;49.6
2017;Cochin;Hungary;Europa;296;50.4;49.6
2018;Delhi;Hungary;Europa;4472;51;49
2018;Mumbai;Hungary;Europa;1693;51;49
2018;Chennai;Hungary;Europa;607;51;49
2018;Calicut;Hungary;Europa;0;51;49
2018;Benguluru;Hungary;Europa;957;51;49
2018;Kolkata;Hungary;Europa;202;51;49
2018;Hyderabad;Hungary;Europa;193;51;49
2018;Cochin;Hungary;Europa;285;51;49
2019;Delhi;Hungary;Europa;4072;51.1;48.9
2019;Mumbai;Hungary;Europa;2799;51.1;48.9
2019;Chennai;Hungary;Europa;440;51.1;48.9
2019;Calicut;Hungary;Europa;29;51.1;48.9
2019;Benguluru;Hungary;Europa;1106;51.1;48.9
2019;Kolkata;Hungary;Europa;196;51.1;48.9
2019;Hyderabad;Hungary;Europa;421;51.1;48.9
2019;Cochin;Hungary;Europa;206;51.1;48.9
2020;Delhi;Hungary;Europa;1669;48.08;51.92
2020;Mumbai;Hungary;Europa;548;48.08;51.92
2020;Chennai;Hungary;Europa;145;48.08;51.92
2020;Calicut;Hungary;Europa;27;48.08;51.92
2020;Benguluru;Hungary;Europa;296;48.08;51.92
2020;Kolkata;Hungary;Europa;33;48.08;51.92
2020;Hyderabad;Hungary;Europa;71;48.08;51.92
2020;Cochin;Hungary;Europa;148;48.08;51.92
2014;Delhi;Kazakhstan;Asia;201;51.7;48.3
2014;Mumbai;Kazakhstan;Asia;33;51.7;48.3
2014;Chennai;Kazakhstan;Asia;218;51.7;48.3
2014;Calicut;Kazakhstan;Asia;8301;51.7;48.3
2014;Benguluru;Kazakhstan;Asia;117;51.7;48.3
2014;Kolkata;Kazakhstan;Asia;33;51.7;48.3
2014;Hyderabad;Kazakhstan;Asia;7832;51.7;48.3
2014;Cochin;Kazakhstan;Asia;0;51.7;48.3
2015;Delhi;Kazakhstan;Asia;4163;39.5;60.5
2015;Mumbai;Kazakhstan;Asia;421;39.5;60.5
2015;Chennai;Kazakhstan;Asia;899;39.5;60.5
2015;Calicut;Kazakhstan;Asia;5773;39.5;60.5
2015;Benguluru;Kazakhstan;Asia;1117;39.5;60.5
2015;Kolkata;Kazakhstan;Asia;261;39.5;60.5
2015;Hyderabad;Kazakhstan;Asia;1871;39.5;60.5
2015;Cochin;Kazakhstan;Asia;0;39.5;60.5
2016;Delhi;Kazakhstan;Asia;6373;38.1;61.9
2016;Mumbai;Kazakhstan;Asia;260;38.1;61.9
2016;Chennai;Kazakhstan;Asia;156;38.1;61.9
2016;Calicut;Kazakhstan;Asia;0;38.1;61.9
2016;Benguluru;Kazakhstan;Asia;130;38.1;61.9
2016;Kolkata;Kazakhstan;Asia;26;38.1;61.9
2016;Hyderabad;Kazakhstan;Asia;39;38.1;61.9
2016;Cochin;Kazakhstan;Asia;182;38.1;61.9
2017;Delhi;Kazakhstan;Asia;7973;39.2;60.8
2017;Mumbai;Kazakhstan;Asia;231;39.2;60.8
2017;Chennai;Kazakhstan;Asia;123;39.2;60.8
2017;Calicut;Kazakhstan;Asia;0;39.2;60.8
2017;Benguluru;Kazakhstan;Asia;170;39.2;60.8
2017;Kolkata;Kazakhstan;Asia;31;39.2;60.8
2017;Hyderabad;Kazakhstan;Asia;31;39.2;60.8
2017;Cochin;Kazakhstan;Asia;123;39.2;60.8
2018;Delhi;Kazakhstan;Asia;7323;39.8;60.2
2018;Mumbai;Kazakhstan;Asia;226;39.8;60.2
2018;Chennai;Kazakhstan;Asia;93;39.8;60.2
2018;Calicut;Kazakhstan;Asia;0;39.8;60.2
2018;Benguluru;Kazakhstan;Asia;146;39.8;60.2
2018;Kolkata;Kazakhstan;Asia;53;39.8;60.2
2018;Hyderabad;Kazakhstan;Asia;40;39.8;60.2
2018;Cochin;Kazakhstan;Asia;107;39.8;60.2
2019;Delhi;Kazakhstan;Asia;6645;38.5;61.5
2019;Mumbai;Kazakhstan;Asia;5090;38.5;61.5
2019;Chennai;Kazakhstan;Asia;833;38.5;61.5
2019;Calicut;Kazakhstan;Asia;31;38.5;61.5
2019;Benguluru;Kazakhstan;Asia;1367;38.5;61.5
2019;Kolkata;Kazakhstan;Asia;424;38.5;61.5
2019;Hyderabad;Kazakhstan;Asia;346;38.5;61.5
2019;Cochin;Kazakhstan;Asia;220;38.5;61.5
2020;Delhi;Kazakhstan;Asia;5557;40.99;59.01
2020;Mumbai;Kazakhstan;Asia;83;40.99;59.01
2020;Chennai;Kazakhstan;Asia;30;40.99;59.01
2020;Calicut;Kazakhstan;Asia;18;40.99;59.01
2020;Benguluru;Kazakhstan;Asia;24;40.99;59.01
2020;Kolkata;Kazakhstan;Asia;12;40.99;59.01
2020;Hyderabad;Kazakhstan;Asia;24;40.99;59.01
2020;Cochin;Kazakhstan;Asia;112;40.99;59.01
2014;Delhi;Poland;Europa;6604;42.8;57.2
2014;Mumbai;Poland;Europa;681;42.8;57.2
2014;Chennai;Poland;Europa;1361;42.8;57.2
2014;Calicut;Poland;Europa;10964;42.8;57.2
2014;Benguluru;Poland;Europa;1638;42.8;57.2
2014;Kolkata;Poland;Europa;378;42.8;57.2
2014;Hyderabad;Poland;Europa;3579;42.8;57.2
2014;Cochin;Poland;Europa;0;42.8;57.2
2015;Delhi;Poland;Europa;1086;52;48
2015;Mumbai;Poland;Europa;212;52;48
2015;Chennai;Poland;Europa;397;52;48
2015;Calicut;Poland;Europa;7155;52;48
2015;Benguluru;Poland;Europa;477;52;48
2015;Kolkata;Poland;Europa;159;52;48
2015;Hyderabad;Poland;Europa;17012;52;48
2015;Cochin;Poland;Europa;0;52;48
2016;Delhi;Poland;Europa;11388;50.5;49.5
2016;Mumbai;Poland;Europa;6169;50.5;49.5
2016;Chennai;Poland;Europa;1645;50.5;49.5
2016;Calicut;Poland;Europa;0;50.5;49.5
2016;Benguluru;Poland;Europa;2082;50.5;49.5
2016;Kolkata;Poland;Europa;668;50.5;49.5
2016;Hyderabad;Poland;Europa;591;50.5;49.5
2016;Cochin;Poland;Europa;771;50.5;49.5
2017;Delhi;Poland;Europa;13305;50.2;49.8
2017;Mumbai;Poland;Europa;6251;50.2;49.8
2017;Chennai;Poland;Europa;1749;50.2;49.8
2017;Calicut;Poland;Europa;0;50.2;49.8
2017;Benguluru;Poland;Europa;2151;50.2;49.8
2017;Kolkata;Poland;Europa;631;50.2;49.8
2017;Hyderabad;Poland;Europa;573;50.2;49.8
2017;Cochin;Poland;Europa;1176;50.2;49.8
2018;Delhi;Poland;Europa;16219;50.2;49.8
2018;Mumbai;Poland;Europa;5806;50.2;49.8
2018;Chennai;Poland;Europa;1862;50.2;49.8
2018;Calicut;Poland;Europa;32;50.2;49.8
2018;Benguluru;Poland;Europa;2588;50.2;49.8
2018;Kolkata;Poland;Europa;663;50.2;49.8
2018;Hyderabad;Poland;Europa;505;50.2;49.8
2018;Cochin;Poland;Europa;947;50.2;49.8
2019;Delhi;Poland;Europa;28230;49.6;50.4
2019;Mumbai;Poland;Europa;1920;49.6;50.4
2019;Chennai;Poland;Europa;640;49.6;50.4
2019;Calicut;Poland;Europa;168;49.6;50.4
2019;Benguluru;Poland;Europa;269;49.6;50.4
2019;Kolkata;Poland;Europa;101;49.6;50.4
2019;Hyderabad;Poland;Europa;303;49.6;50.4
2019;Cochin;Poland;Europa;707;49.6;50.4
2020;Delhi;Poland;Europa;7382;47.5;52.5
2020;Mumbai;Poland;Europa;2274;47.5;52.5
2020;Chennai;Poland;Europa;572;47.5;52.5
2020;Calicut;Poland;Europa;24;47.5;52.5
2020;Benguluru;Poland;Europa;1180;47.5;52.5
2020;Kolkata;Poland;Europa;97;47.5;52.5
2020;Hyderabad;Poland;Europa;195;47.5;52.5
2020;Cochin;Poland;Europa;122;47.5;52.5
2014;Delhi;Russian Fed;Europa;7555;49.9;50.1
2014;Mumbai;Russian Fed;Europa;1349;49.9;50.1
2014;Chennai;Russian Fed;Europa;4317;49.9;50.1
2014;Calicut;Russian Fed;Europa;48570;49.9;50.1
2014;Benguluru;Russian Fed;Europa;3508;49.9;50.1
2014;Kolkata;Russian Fed;Europa;1079;49.9;50.1
2014;Hyderabad;Russian Fed;Europa;203453;49.9;50.1
2014;Cochin;Russian Fed;Europa;0;49.9;50.1
2015;Delhi;Russian Fed;Europa;23966;44.3;55.7
2015;Mumbai;Russian Fed;Europa;2414;44.3;55.7
2015;Chennai;Russian Fed;Europa;5517;44.3;55.7
2015;Calicut;Russian Fed;Europa;53795;44.3;55.7
2015;Benguluru;Russian Fed;Europa;4828;44.3;55.7
2015;Kolkata;Russian Fed;Europa;1897;44.3;55.7
2015;Hyderabad;Russian Fed;Europa;80002;44.3;55.7
2015;Cochin;Russian Fed;Europa;0;44.3;55.7
2016;Delhi;Russian Fed;Europa;51927;43.6;56.4
2016;Mumbai;Russian Fed;Europa;7060;43.6;56.4
2016;Chennai;Russian Fed;Europa;161702;43.6;56.4
2016;Calicut;Russian Fed;Europa;0;43.6;56.4
2016;Benguluru;Russian Fed;Europa;2961;43.6;56.4
2016;Kolkata;Russian Fed;Europa;1139;43.6;56.4
2016;Hyderabad;Russian Fed;Europa;911;43.6;56.4
2016;Cochin;Russian Fed;Europa;2050;43.6;56.4
2017;Delhi;Russian Fed;Europa;61917;43;57
2017;Mumbai;Russian Fed;Europa;6415;43;57
2017;Chennai;Russian Fed;Europa;2510;43;57
2017;Calicut;Russian Fed;Europa;0;43;57
2017;Benguluru;Russian Fed;Europa;3068;43;57
2017;Kolkata;Russian Fed;Europa;1116;43;57
2017;Hyderabad;Russian Fed;Europa;837;43;57
2017;Cochin;Russian Fed;Europa;30401;43;57
2018;Delhi;Russian Fed;Europa;65577;43.6;56.4
2018;Mumbai;Russian Fed;Europa;6820;43.6;56.4
2018;Chennai;Russian Fed;Europa;2885;43.6;56.4
2018;Calicut;Russian Fed;Europa;0;43.6;56.4
2018;Benguluru;Russian Fed;Europa;3410;43.6;56.4
2018;Kolkata;Russian Fed;Europa;1312;43.6;56.4
2018;Hyderabad;Russian Fed;Europa;1049;43.6;56.4
2018;Cochin;Russian Fed;Europa;2098;43.6;56.4
2019;Delhi;Russian Fed;Europa;112088;43.2;56.8
2019;Mumbai;Russian Fed;Europa;66851;43.2;56.8
2019;Chennai;Russian Fed;Europa;17844;43.2;56.8
2019;Calicut;Russian Fed;Europa;1005;43.2;56.8
2019;Benguluru;Russian Fed;Europa;29656;43.2;56.8
2019;Kolkata;Russian Fed;Europa;3267;43.2;56.8
2019;Hyderabad;Russian Fed;Europa;7791;43.2;56.8
2019;Cochin;Russian Fed;Europa;4524;43.2;56.8
2020;Delhi;Russian Fed;Europa;81631;43.19;56.81
2020;Mumbai;Russian Fed;Europa;7765;43.19;56.81
2020;Chennai;Russian Fed;Europa;2656;43.19;56.81
2020;Calicut;Russian Fed;Europa;204;43.19;56.81
2020;Benguluru;Russian Fed;Europa;1635;43.19;56.81
2020;Kolkata;Russian Fed;Europa;1328;43.19;56.81
2020;Hyderabad;Russian Fed;Europa;1124;43.19;56.81
2020;Cochin;Russian Fed;Europa;1328;43.19;56.81
2014;Delhi;Ukraine;Europa;3016;70.5;29.5
2014;Mumbai;Ukraine;Europa;322;70.5;29.5
2014;Chennai;Ukraine;Europa;1083;70.5;29.5
2014;Calicut;Ukraine;Europa;7320;70.5;29.5
2014;Benguluru;Ukraine;Europa;761;70.5;29.5
2014;Kolkata;Ukraine;Europa;234;70.5;29.5
2014;Hyderabad;Ukraine;Europa;16544;70.5;29.5
2014;Cochin;Ukraine;Europa;0;70.5;29.5
2015;Delhi;Ukraine;Europa;462;51.8;48.2
2015;Mumbai;Ukraine;Europa;46;51.8;48.2
2015;Chennai;Ukraine;Europa;323;51.8;48.2
2015;Calicut;Ukraine;Europa;11572;51.8;48.2
2015;Benguluru;Ukraine;Europa;254;51.8;48.2
2015;Kolkata;Ukraine;Europa;46;51.8;48.2
2015;Hyderabad;Ukraine;Europa;10394;51.8;48.2
2015;Cochin;Ukraine;Europa;0;51.8;48.2
2016;Delhi;Ukraine;Europa;7384;49.9;50.1
2016;Mumbai;Ukraine;Europa;3424;49.9;50.1
2016;Chennai;Ukraine;Europa;829;49.9;50.1
2016;Calicut;Ukraine;Europa;0;49.9;50.1
2016;Benguluru;Ukraine;Europa;856;49.9;50.1
2016;Kolkata;Ukraine;Europa;13162;49.9;50.1
2016;Hyderabad;Ukraine;Europa;401;49.9;50.1
2016;Cochin;Ukraine;Europa;696;49.9;50.1
2017;Delhi;Ukraine;Europa;7718;47.1;52.9
2017;Mumbai;Ukraine;Europa;3534;47.1;52.9
2017;Chennai;Ukraine;Europa;1040;47.1;52.9
2017;Calicut;Ukraine;Europa;0;47.1;52.9
2017;Benguluru;Ukraine;Europa;832;47.1;52.9
2017;Kolkata;Ukraine;Europa;338;47.1;52.9
2017;Hyderabad;Ukraine;Europa;546;47.1;52.9
2017;Cochin;Ukraine;Europa;260;47.1;52.9
2018;Delhi;Ukraine;Europa;10451;45.3;54.7
2018;Mumbai;Ukraine;Europa;3913;45.3;54.7
2018;Chennai;Ukraine;Europa;1313;45.3;54.7
2018;Calicut;Ukraine;Europa;0;45.3;54.7
2018;Benguluru;Ukraine;Europa;1050;45.3;54.7
2018;Kolkata;Ukraine;Europa;630;45.3;54.7
2018;Hyderabad;Ukraine;Europa;394;45.3;54.7
2018;Cochin;Ukraine;Europa;1129;45.3;54.7
2019;Delhi;Ukraine;Europa;20628;44.2;55.8
2019;Mumbai;Ukraine;Europa;4008;44.2;55.8
2019;Chennai;Ukraine;Europa;1031;44.2;55.8
2019;Calicut;Ukraine;Europa;118;44.2;55.8
2019;Benguluru;Ukraine;Europa;1031;44.2;55.8
2019;Kolkata;Ukraine;Europa;589;44.2;55.8
2019;Hyderabad;Ukraine;Europa;560;44.2;55.8
2019;Cochin;Ukraine;Europa;530;44.2;55.8
2020;Delhi;Ukraine;Europa;7603;47.12;52.88
2020;Mumbai;Ukraine;Europa;627;47.12;52.88
2020;Chennai;Ukraine;Europa;499;47.12;52.88
2020;Calicut;Ukraine;Europa;96;47.12;52.88
2020;Benguluru;Ukraine;Europa;106;47.12;52.88
2020;Kolkata;Ukraine;Europa;32;47.12;52.88
2020;Hyderabad;Ukraine;Europa;170;47.12;52.88
2020;Cochin;Ukraine;Europa;149;47.12;52.88
2014;Delhi;Egypt;Africa;6352;55.9;44.1
2014;Mumbai;Egypt;Africa;435;55.9;44.1
2014;Chennai;Egypt;Africa;1120;55.9;44.1
2014;Calicut;Egypt;Africa;3711;55.9;44.1
2014;Benguluru;Egypt;Africa;836;55.9;44.1
2014;Kolkata;Egypt;Africa;1020;55.9;44.1
2014;Hyderabad;Egypt;Africa;3243;55.9;44.1
2014;Cochin;Egypt;Africa;0;55.9;44.1
